rep_id,rep_name,territory_id,hcp_id,activity_type,activity_date,duration_minutes,samples_left,outcome
REP-044,Heena Venkatesh,TER-18,HCP-0451,Phone Call,2024-08-24,30,0,Positive
REP-029,Siddharth Chopra,TER-12,HCP-0297,Phone Call,2024-08-24,19,0,Neutral
REP-004,Neha Gupta,TER-02,HCP-0037,Phone Call,2024-08-24,65,0,Positive
REP-039,Pradeep Shah,TER-16,HCP-0399,Visit,2024-08-24,52,9,Neutral
REP-044,Heena Venkatesh,TER-18,HCP-0456,Conference,2024-08-24,62,0,Positive
REP-008,Kavita Nair,TER-03,HCP-0093,Phone Call,2024-08-24,32,0,Neutral
REP-042,Chitra Krishnan,TER-17,HCP-0417,Sample Drop,2024-08-26,23,12,Positive
REP-006,Sunita Reddy,TER-02,HCP-0049,Virtual Meeting,2024-08-26,50,0,Neutral
REP-016,Swati Chauhan,TER-06,HCP-0159,Phone Call,2024-08-26,22,0,Positive
REP-003,Amit Kumar,TER-01,HCP-0012,Visit,2024-08-26,37,10,Neutral
REP-047,Gopal Srivastava,TER-19,HCP-0475,Phone Call,2024-08-26,27,0,Follow-up Required
REP-020,Sneha Deshmukh,TER-08,HCP-0206,Visit,2024-08-26,58,7,Follow-up Required
REP-006,Sunita Reddy,TER-02,HCP-0053,Visit,2024-08-26,65,7,Positive
REP-037,Naveen Deshpande,TER-15,HCP-0369,Conference,2024-08-26,47,0,Positive
REP-032,Aparna Chatterjee,TER-13,HCP-0342,Phone Call,2024-08-26,28,0,Positive
REP-039,Pradeep Shah,TER-16,HCP-0414,Conference,2024-08-26,49,0,Neutral
REP-008,Kavita Nair,TER-03,HCP-0079,Virtual Meeting,2024-08-26,46,0,Neutral
REP-004,Neha Gupta,TER-02,HCP-0042,Sample Drop,2024-08-26,51,2,Positive
REP-003,Amit Kumar,TER-01,HCP-0032,Phone Call,2024-08-26,31,0,Declined Meeting
REP-027,Kiran Malhotra,TER-11,HCP-0291,Virtual Meeting,2024-08-26,31,0,Neutral
REP-049,Tarun Agarwal,TER-20,HCP-0482,Phone Call,2024-08-26,40,0,Positive
REP-019,Vivek Kulkarni,TER-07,HCP-0186,Phone Call,2024-08-26,35,0,Neutral
REP-039,Pradeep Shah,TER-16,HCP-0413,Phone Call,2024-08-27,46,0,No Show
REP-026,Shruti Saxena,TER-10,HCP-0250,Virtual Meeting,2024-08-27,36,0,Declined Meeting
REP-047,Gopal Srivastava,TER-19,HCP-0469,Visit,2024-08-27,49,0,Positive
REP-026,Shruti Saxena,TER-10,HCP-0243,Phone Call,2024-08-27,21,0,Positive
REP-041,Sameer Rajan,TER-17,HCP-0422,Virtual Meeting,2024-08-27,49,0,Positive
REP-027,Kiran Malhotra,TER-11,HCP-0281,Virtual Meeting,2024-08-27,25,0,Follow-up Required
REP-008,Kavita Nair,TER-03,HCP-0086,Sample Drop,2024-08-27,60,2,Neutral
REP-035,Ravi Ghosh,TER-14,HCP-0346,Sample Drop,2024-08-27,21,3,Positive
REP-046,Isha Prasad,TER-19,HCP-0472,Visit,2024-08-27,49,5,No Show
REP-001,Rajesh Sharma,TER-01,HCP-0018,Virtual Meeting,2024-08-27,29,0,Follow-up Required
REP-019,Vivek Kulkarni,TER-07,HCP-0186,Phone Call,2024-08-27,35,0,Neutral
REP-049,Tarun Agarwal,TER-20,HCP-0486,Phone Call,2024-08-27,61,0,Neutral
REP-006,Sunita Reddy,TER-02,HCP-0046,Visit,2024-08-27,47,2,Neutral
REP-011,Arun Rao,TER-04,HCP-0107,Visit,2024-08-27,25,3,Neutral
REP-046,Isha Prasad,TER-19,HCP-0468,Sample Drop,2024-08-27,34,1,Positive
REP-007,Sanjay Verma,TER-03,HCP-0079,Visit,2024-08-27,16,4,Follow-up Required
REP-030,Rashmi Bose,TER-12,HCP-0302,Virtual Meeting,2024-08-27,32,0,Neutral
REP-037,Naveen Deshpande,TER-15,HCP-0392,Visit,2024-08-27,56,0,Positive
REP-029,Siddharth Chopra,TER-12,HCP-0296,Phone Call,2024-08-27,51,0,Follow-up Required
REP-020,Sneha Deshmukh,TER-08,HCP-0205,Sample Drop,2024-08-27,38,7,Positive
REP-029,Siddharth Chopra,TER-12,HCP-0296,Visit,2024-08-27,24,7,Positive
REP-044,Heena Venkatesh,TER-18,HCP-0439,Virtual Meeting,2024-08-27,39,0,Positive
REP-013,Rohit Banerjee,TER-05,HCP-0145,Virtual Meeting,2024-08-27,19,0,No Show
REP-039,Pradeep Shah,TER-16,HCP-0405,Conference,2024-08-27,38,0,Positive
REP-008,Kavita Nair,TER-03,HCP-0071,Conference,2024-08-27,20,0,Positive
REP-014,Meera Das,TER-05,HCP-0151,Phone Call,2024-08-27,24,0,Follow-up Required
REP-007,Sanjay Verma,TER-03,HCP-0071,Visit,2024-08-27,35,6,Neutral
REP-012,Pooja Iyer,TER-04,HCP-0129,Visit,2024-08-28,39,11,No Show
REP-050,Lakshmi Pillai,TER-20,HCP-0485,Visit,2024-08-28,71,7,Neutral
REP-027,Kiran Malhotra,TER-11,HCP-0294,Virtual Meeting,2024-08-28,39,0,Positive
REP-003,Amit Kumar,TER-01,HCP-0001,Phone Call,2024-08-28,61,0,Positive
REP-036,Tanvi Patil,TER-15,HCP-0382,Sample Drop,2024-08-28,27,10,Positive
REP-028,Pallavi Kapoor,TER-11,HCP-0285,Conference,2024-08-28,28,0,Positive
REP-003,Amit Kumar,TER-01,HCP-0029,Virtual Meeting,2024-08-28,39,0,Positive
REP-050,Lakshmi Pillai,TER-20,HCP-0491,Visit,2024-08-28,50,10,Positive
REP-013,Rohit Banerjee,TER-05,HCP-0151,Virtual Meeting,2024-08-28,22,0,Declined Meeting
REP-032,Aparna Chatterjee,TER-13,HCP-0340,Visit,2024-08-28,33,1,Positive
REP-011,Arun Rao,TER-04,HCP-0102,Visit,2024-08-28,57,8,Neutral
REP-012,Pooja Iyer,TER-04,HCP-0113,Phone Call,2024-08-28,41,0,Positive
REP-026,Shruti Saxena,TER-10,HCP-0267,Sample Drop,2024-08-28,59,9,Follow-up Required
REP-006,Sunita Reddy,TER-02,HCP-0059,Visit,2024-08-29,41,6,Positive
REP-038,Smita Jain,TER-16,HCP-0408,Sample Drop,2024-08-29,68,0,Neutral
REP-027,Kiran Malhotra,TER-11,HCP-0281,Virtual Meeting,2024-08-29,35,0,Declined Meeting
REP-023,Pranav Tiwari,TER-09,HCP-0223,Conference,2024-08-29,34,0,Neutral
REP-048,Kalpana Khanna,TER-20,HCP-0493,Virtual Meeting,2024-08-29,34,0,Neutral
REP-038,Smita Jain,TER-16,HCP-0412,Visit,2024-08-29,33,8,Positive
REP-024,Komal Dubey,TER-09,HCP-0232,Conference,2024-08-29,17,0,Positive
REP-003,Amit Kumar,TER-01,HCP-0001,Virtual Meeting,2024-08-29,58,0,Positive
REP-038,Smita Jain,TER-16,HCP-0414,Visit,2024-08-29,26,1,Positive
REP-008,Kavita Nair,TER-03,HCP-0087,Visit,2024-08-29,37,12,Neutral
REP-027,Kiran Malhotra,TER-11,HCP-0286,Virtual Meeting,2024-08-29,15,0,Neutral
REP-024,Komal Dubey,TER-09,HCP-0241,Phone Call,2024-08-29,18,0,Positive
REP-023,Pranav Tiwari,TER-09,HCP-0219,Conference,2024-08-29,46,0,Declined Meeting
REP-023,Pranav Tiwari,TER-09,HCP-0235,Visit,2024-08-29,45,7,Positive
REP-034,Varsha Roy,TER-14,HCP-0364,Phone Call,2024-08-29,55,0,Neutral
REP-006,Sunita Reddy,TER-02,HCP-0052,Phone Call,2024-08-29,64,0,Positive
REP-034,Varsha Roy,TER-14,HCP-0356,Virtual Meeting,2024-08-29,55,0,Neutral
REP-021,Rahul Shetty,TER-08,HCP-0197,Conference,2024-08-29,45,0,Positive
REP-035,Ravi Ghosh,TER-14,HCP-0346,Conference,2024-08-29,60,0,Positive
REP-022,Shreya Menon,TER-09,HCP-0232,Virtual Meeting,2024-08-29,21,0,Declined Meeting
REP-045,Mohan Narayan,TER-18,HCP-0440,Visit,2024-08-29,29,8,Positive
REP-009,Deepak Joshi,TER-03,HCP-0100,Virtual Meeting,2024-08-29,26,0,Neutral
REP-022,Shreya Menon,TER-09,HCP-0222,Sample Drop,2024-08-29,14,8,Positive
REP-029,Siddharth Chopra,TER-12,HCP-0306,Phone Call,2024-08-29,28,0,Follow-up Required
REP-036,Tanvi Patil,TER-15,HCP-0376,Virtual Meeting,2024-08-29,30,0,Positive
REP-010,Anjali Mehta,TER-04,HCP-0111,Phone Call,2024-08-29,21,0,Positive
REP-030,Rashmi Bose,TER-12,HCP-0296,Visit,2024-08-29,37,10,Neutral
REP-035,Ravi Ghosh,TER-14,HCP-0362,Conference,2024-08-29,37,0,Positive
REP-035,Ravi Ghosh,TER-14,HCP-0343,Sample Drop,2024-08-30,54,4,Positive
REP-019,Vivek Kulkarni,TER-07,HCP-0186,Phone Call,2024-08-30,31,0,Positive
REP-010,Anjali Mehta,TER-04,HCP-0114,Conference,2024-08-30,45,0,Positive
REP-036,Tanvi Patil,TER-15,HCP-0368,Phone Call,2024-08-30,25,0,Neutral
REP-046,Isha Prasad,TER-19,HCP-0474,Virtual Meeting,2024-08-30,31,0,No Show
REP-031,Harsh Mukherjee,TER-13,HCP-0319,Sample Drop,2024-08-30,28,12,Positive
REP-041,Sameer Rajan,TER-17,HCP-0416,Phone Call,2024-08-30,26,0,No Show
REP-002,Priya Patel,TER-01,HCP-0024,Phone Call,2024-08-30,30,0,Neutral
REP-034,Varsha Roy,TER-14,HCP-0360,Visit,2024-08-30,31,12,Neutral
REP-021,Rahul Shetty,TER-08,HCP-0207,Conference,2024-08-30,66,0,Follow-up Required
REP-038,Smita Jain,TER-16,HCP-0411,Sample Drop,2024-08-30,60,0,Neutral
REP-033,Ajay Sen,TER-14,HCP-0348,Sample Drop,2024-08-30,21,0,Positive
REP-045,Mohan Narayan,TER-18,HCP-0443,Phone Call,2024-08-30,21,0,Positive
REP-002,Priya Patel,TER-01,HCP-0026,Virtual Meeting,2024-08-30,43,0,Positive
REP-023,Pranav Tiwari,TER-09,HCP-0241,Virtual Meeting,2024-08-30,26,0,Positive
REP-001,Rajesh Sharma,TER-01,HCP-0032,Sample Drop,2024-08-30,32,6,Neutral
REP-004,Neha Gupta,TER-02,HCP-0053,Visit,2024-08-30,54,13,Neutral
REP-039,Pradeep Shah,TER-16,HCP-0406,Sample Drop,2024-08-30,54,5,Positive
REP-015,Nikhil Mishra,TER-06,HCP-0161,Sample Drop,2024-08-30,30,10,Neutral
REP-039,Pradeep Shah,TER-16,HCP-0415,Sample Drop,2024-08-30,69,2,Positive
REP-048,Kalpana Khanna,TER-20,HCP-0498,Phone Call,2024-08-30,33,0,Neutral
REP-029,Siddharth Chopra,TER-12,HCP-0314,Phone Call,2024-08-30,40,0,Follow-up Required
REP-027,Kiran Malhotra,TER-11,HCP-0294,Phone Call,2024-08-30,24,0,Positive
REP-003,Amit Kumar,TER-01,HCP-0019,Phone Call,2024-08-30,30,0,Follow-up Required
REP-050,Lakshmi Pillai,TER-20,HCP-0496,Visit,2024-08-30,31,11,Positive
REP-043,Arjun Subramaniam,TER-17,HCP-0419,Visit,2024-08-30,30,5,Declined Meeting
REP-015,Nikhil Mishra,TER-06,HCP-0158,Phone Call,2024-08-30,41,0,Positive
REP-020,Sneha Deshmukh,TER-08,HCP-0210,Phone Call,2024-08-30,60,0,Follow-up Required
REP-011,Arun Rao,TER-04,HCP-0122,Phone Call,2024-08-30,59,0,Positive
REP-033,Ajay Sen,TER-14,HCP-0362,Conference,2024-08-30,31,0,Positive
REP-037,Naveen Deshpande,TER-15,HCP-0382,Visit,2024-08-30,26,12,Neutral
REP-037,Naveen Deshpande,TER-15,HCP-0395,Phone Call,2024-08-30,38,0,Neutral
REP-015,Nikhil Mishra,TER-06,HCP-0163,Conference,2024-08-30,55,0,Declined Meeting
REP-044,Heena Venkatesh,TER-18,HCP-0453,Sample Drop,2024-08-30,26,15,Positive
REP-017,Anand Yadav,TER-06,HCP-0168,Virtual Meeting,2024-08-30,48,0,Neutral
REP-016,Swati Chauhan,TER-06,HCP-0158,Visit,2024-08-31,18,2,Follow-up Required
REP-029,Siddharth Chopra,TER-12,HCP-0298,Visit,2024-08-31,18,12,Follow-up Required
REP-025,Gaurav Pandey,TER-10,HCP-0267,Phone Call,2024-08-31,24,0,Positive
REP-010,Anjali Mehta,TER-04,HCP-0108,Visit,2024-08-31,49,7,Positive
REP-050,Lakshmi Pillai,TER-20,HCP-0498,Phone Call,2024-08-31,29,0,Positive
REP-045,Mohan Narayan,TER-18,HCP-0439,Phone Call,2024-08-31,16,0,Positive
REP-021,Rahul Shetty,TER-08,HCP-0192,Conference,2024-08-31,26,0,Positive
REP-039,Pradeep Shah,TER-16,HCP-0403,Visit,2024-08-31,61,8,Positive
REP-007,Sanjay Verma,TER-03,HCP-0071,Phone Call,2024-08-31,26,0,Positive
REP-008,Kavita Nair,TER-03,HCP-0087,Phone Call,2024-08-31,45,0,Neutral
REP-020,Sneha Deshmukh,TER-08,HCP-0211,Phone Call,2024-08-31,54,0,Neutral
REP-007,Sanjay Verma,TER-03,HCP-0071,Phone Call,2024-08-31,36,0,No Show
REP-037,Naveen Deshpande,TER-15,HCP-0390,Phone Call,2024-08-31,56,0,Positive
REP-014,Meera Das,TER-05,HCP-0146,Conference,2024-08-31,15,0,Positive
REP-035,Ravi Ghosh,TER-14,HCP-0349,Phone Call,2024-08-31,34,0,No Show
REP-027,Kiran Malhotra,TER-11,HCP-0290,Visit,2024-08-31,17,4,Positive
REP-003,Amit Kumar,TER-01,HCP-0027,Virtual Meeting,2024-08-31,66,0,Positive
REP-018,Divya Bhat,TER-07,HCP-0178,Visit,2024-08-31,11,8,Positive
REP-040,Bhavna Thakur,TER-16,HCP-0412,Phone Call,2024-08-31,29,0,Neutral
REP-033,Ajay Sen,TER-14,HCP-0347,Phone Call,2024-08-31,18,0,Positive
REP-015,Nikhil Mishra,TER-06,HCP-0158,Visit,2024-08-31,56,7,Follow-up Required
REP-014,Meera Das,TER-05,HCP-0155,Conference,2024-08-31,54,0,No Show
REP-021,Rahul Shetty,TER-08,HCP-0205,Phone Call,2024-09-02,73,0,No Show
REP-038,Smita Jain,TER-16,HCP-0410,Sample Drop,2024-09-02,69,11,Positive
REP-010,Anjali Mehta,TER-04,HCP-0120,Virtual Meeting,2024-09-02,37,0,Positive
REP-029,Siddharth Chopra,TER-12,HCP-0298,Phone Call,2024-09-02,57,0,Positive
REP-014,Meera Das,TER-05,HCP-0154,Visit,2024-09-02,56,2,Positive
REP-037,Naveen Deshpande,TER-15,HCP-0384,Visit,2024-09-02,34,2,Positive
REP-005,Vikram Singh,TER-02,HCP-0039,Phone Call,2024-09-02,21,0,Neutral
REP-002,Priya Patel,TER-01,HCP-0006,Sample Drop,2024-09-02,23,2,No Show
REP-015,Nikhil Mishra,TER-06,HCP-0165,Virtual Meeting,2024-09-02,57,0,Positive
REP-003,Amit Kumar,TER-01,HCP-0021,Phone Call,2024-09-02,68,0,Positive
REP-032,Aparna Chatterjee,TER-13,HCP-0323,Visit,2024-09-02,58,10,Neutral
REP-009,Deepak Joshi,TER-03,HCP-0090,Visit,2024-09-02,57,11,Positive
REP-031,Harsh Mukherjee,TER-13,HCP-0317,Virtual Meeting,2024-09-02,58,0,Neutral
REP-030,Rashmi Bose,TER-12,HCP-0311,Virtual Meeting,2024-09-02,60,0,Positive
REP-030,Rashmi Bose,TER-12,HCP-0311,Phone Call,2024-09-02,20,0,Declined Meeting
REP-042,Chitra Krishnan,TER-17,HCP-0433,Virtual Meeting,2024-09-02,20,0,No Show
REP-003,Amit Kumar,TER-01,HCP-0035,Visit,2024-09-02,47,3,Positive
REP-003,Amit Kumar,TER-01,HCP-0019,Sample Drop,2024-09-02,58,1,No Show
REP-004,Neha Gupta,TER-02,HCP-0039,Visit,2024-09-02,32,9,Positive
REP-043,Arjun Subramaniam,TER-17,HCP-0432,Virtual Meeting,2024-09-02,34,0,Neutral
REP-050,Lakshmi Pillai,TER-20,HCP-0499,Sample Drop,2024-09-02,56,14,Neutral
REP-033,Ajay Sen,TER-14,HCP-0352,Conference,2024-09-02,44,0,Follow-up Required
REP-008,Kavita Nair,TER-03,HCP-0091,Visit,2024-09-02,25,9,Neutral
REP-050,Lakshmi Pillai,TER-20,HCP-0491,Sample Drop,2024-09-03,29,4,Positive
REP-033,Ajay Sen,TER-14,HCP-0359,Phone Call,2024-09-03,60,0,Neutral
REP-005,Vikram Singh,TER-02,HCP-0056,Phone Call,2024-09-03,41,0,Neutral
REP-009,Deepak Joshi,TER-03,HCP-0080,Visit,2024-09-03,59,1,Neutral
REP-021,Rahul Shetty,TER-08,HCP-0205,Phone Call,2024-09-03,27,0,Positive
REP-021,Rahul Shetty,TER-08,HCP-0215,Virtual Meeting,2024-09-03,43,0,Positive
REP-033,Ajay Sen,TER-14,HCP-0354,Phone Call,2024-09-03,53,0,Positive
REP-015,Nikhil Mishra,TER-06,HCP-0158,Phone Call,2024-09-03,40,0,Neutral
REP-004,Neha Gupta,TER-02,HCP-0066,Visit,2024-09-03,36,6,Positive
REP-050,Lakshmi Pillai,TER-20,HCP-0487,Phone Call,2024-09-03,62,0,Positive
REP-049,Tarun Agarwal,TER-20,HCP-0481,Sample Drop,2024-09-03,52,0,Neutral
REP-005,Vikram Singh,TER-02,HCP-0062,Virtual Meeting,2024-09-03,46,0,Neutral
REP-029,Siddharth Chopra,TER-12,HCP-0304,Visit,2024-09-03,47,7,Declined Meeting
REP-050,Lakshmi Pillai,TER-20,HCP-0496,Virtual Meeting,2024-09-03,68,0,Positive
REP-010,Anjali Mehta,TER-04,HCP-0117,Virtual Meeting,2024-09-03,33,0,Follow-up Required
REP-039,Pradeep Shah,TER-16,HCP-0401,Virtual Meeting,2024-09-03,60,0,No Show
REP-012,Pooja Iyer,TER-04,HCP-0121,Virtual Meeting,2024-09-03,15,0,No Show
REP-042,Chitra Krishnan,TER-17,HCP-0418,Sample Drop,2024-09-03,52,2,Follow-up Required
REP-032,Aparna Chatterjee,TER-13,HCP-0324,Virtual Meeting,2024-09-03,19,0,Positive
REP-031,Harsh Mukherjee,TER-13,HCP-0336,Phone Call,2024-09-03,52,0,Positive
REP-014,Meera Das,TER-05,HCP-0131,Phone Call,2024-09-04,17,0,Positive
REP-036,Tanvi Patil,TER-15,HCP-0388,Visit,2024-09-04,16,5,Positive
REP-011,Arun Rao,TER-04,HCP-0102,Conference,2024-09-04,29,0,Neutral
REP-031,Harsh Mukherjee,TER-13,HCP-0319,Visit,2024-09-04,57,12,Positive
REP-027,Kiran Malhotra,TER-11,HCP-0286,Virtual Meeting,2024-09-04,48,0,Positive
REP-039,Pradeep Shah,TER-16,HCP-0413,Phone Call,2024-09-04,52,0,Positive
REP-004,Neha Gupta,TER-02,HCP-0060,Virtual Meeting,2024-09-04,46,0,Follow-up Required
REP-023,Pranav Tiwari,TER-09,HCP-0227,Phone Call,2024-09-04,26,0,Positive
REP-029,Siddharth Chopra,TER-12,HCP-0309,Sample Drop,2024-09-04,53,7,Positive
REP-006,Sunita Reddy,TER-02,HCP-0039,Virtual Meeting,2024-09-04,53,0,Follow-up Required
REP-046,Isha Prasad,TER-19,HCP-0468,Conference,2024-09-04,49,0,Neutral
REP-031,Harsh Mukherjee,TER-13,HCP-0337,Virtual Meeting,2024-09-04,26,0,Positive
REP-039,Pradeep Shah,TER-16,HCP-0404,Phone Call,2024-09-04,34,0,Positive
REP-036,Tanvi Patil,TER-15,HCP-0384,Conference,2024-09-04,21,0,Positive
REP-040,Bhavna Thakur,TER-16,HCP-0410,Phone Call,2024-09-04,35,0,Neutral
REP-039,Pradeep Shah,TER-16,HCP-0401,Visit,2024-09-04,51,11,Declined Meeting
REP-008,Kavita Nair,TER-03,HCP-0082,Visit,2024-09-04,15,11,Positive
REP-050,Lakshmi Pillai,TER-20,HCP-0482,Visit,2024-09-04,25,9,Follow-up Required
REP-011,Arun Rao,TER-04,HCP-0118,Phone Call,2024-09-04,48,0,No Show
REP-041,Sameer Rajan,TER-17,HCP-0417,Virtual Meeting,2024-09-04,32,0,Positive
REP-003,Amit Kumar,TER-01,HCP-0036,Visit,2024-09-04,40,3,Positive
REP-039,Pradeep Shah,TER-16,HCP-0405,Phone Call,2024-09-04,56,0,Neutral
REP-034,Varsha Roy,TER-14,HCP-0364,Conference,2024-09-04,50,0,Positive
REP-028,Pallavi Kapoor,TER-11,HCP-0285,Phone Call,2024-09-04,40,0,Neutral
REP-025,Gaurav Pandey,TER-10,HCP-0257,Phone Call,2024-09-05,43,0,Positive
REP-003,Amit Kumar,TER-01,HCP-0010,Phone Call,2024-09-05,39,0,Positive
REP-037,Naveen Deshpande,TER-15,HCP-0378,Phone Call,2024-09-05,37,0,Neutral
REP-026,Shruti Saxena,TER-10,HCP-0270,Phone Call,2024-09-05,43,0,Neutral
REP-035,Ravi Ghosh,TER-14,HCP-0345,Visit,2024-09-05,30,9,No Show
REP-015,Nikhil Mishra,TER-06,HCP-0165,Visit,2024-09-05,68,15,Positive
REP-050,Lakshmi Pillai,TER-20,HCP-0480,Visit,2024-09-05,30,7,Positive
REP-031,Harsh Mukherjee,TER-13,HCP-0337,Visit,2024-09-05,51,7,Positive
REP-031,Harsh Mukherjee,TER-13,HCP-0339,Visit,2024-09-05,41,10,Neutral
REP-010,Anjali Mehta,TER-04,HCP-0117,Visit,2024-09-05,28,6,No Show
REP-001,Rajesh Sharma,TER-01,HCP-0018,Phone Call,2024-09-05,14,0,No Show
REP-029,Siddharth Chopra,TER-12,HCP-0309,Visit,2024-09-05,55,11,No Show
REP-011,Arun Rao,TER-04,HCP-0110,Visit,2024-09-05,41,5,Positive
REP-015,Nikhil Mishra,TER-06,HCP-0158,Sample Drop,2024-09-05,44,8,Neutral
REP-044,Heena Venkatesh,TER-18,HCP-0454,Sample Drop,2024-09-05,60,14,Follow-up Required
REP-045,Mohan Narayan,TER-18,HCP-0438,Visit,2024-09-05,17,5,Positive
REP-006,Sunita Reddy,TER-02,HCP-0045,Phone Call,2024-09-05,69,0,Positive
REP-050,Lakshmi Pillai,TER-20,HCP-0499,Virtual Meeting,2024-09-05,71,0,Positive
REP-045,Mohan Narayan,TER-18,HCP-0438,Visit,2024-09-05,41,7,Follow-up Required
REP-009,Deepak Joshi,TER-03,HCP-0090,Phone Call,2024-09-05,59,0,Positive
REP-040,Bhavna Thakur,TER-16,HCP-0404,Visit,2024-09-05,59,2,Positive
REP-008,Kavita Nair,TER-03,HCP-0079,Phone Call,2024-09-05,47,0,Positive
REP-028,Pallavi Kapoor,TER-11,HCP-0274,Virtual Meeting,2024-09-05,28,0,Positive
REP-006,Sunita Reddy,TER-02,HCP-0038,Phone Call,2024-09-06,62,0,Positive
REP-020,Sneha Deshmukh,TER-08,HCP-0214,Sample Drop,2024-09-06,41,11,Follow-up Required
REP-011,Arun Rao,TER-04,HCP-0122,Visit,2024-09-06,47,6,Follow-up Required
REP-040,Bhavna Thakur,TER-16,HCP-0407,Sample Drop,2024-09-06,29,10,Positive
REP-038,Smita Jain,TER-16,HCP-0406,Sample Drop,2024-09-06,41,14,Positive
REP-006,Sunita Reddy,TER-02,HCP-0041,Sample Drop,2024-09-06,37,9,Positive
REP-010,Anjali Mehta,TER-04,HCP-0112,Phone Call,2024-09-06,16,0,Follow-up Required
REP-015,Nikhil Mishra,TER-06,HCP-0159,Sample Drop,2024-09-06,75,11,Follow-up Required
REP-003,Amit Kumar,TER-01,HCP-0029,Virtual Meeting,2024-09-06,51,0,Positive
REP-040,Bhavna Thakur,TER-16,HCP-0407,Phone Call,2024-09-06,38,0,Positive
REP-047,Gopal Srivastava,TER-19,HCP-0468,Virtual Meeting,2024-09-06,34,0,Neutral
REP-044,Heena Venkatesh,TER-18,HCP-0439,Sample Drop,2024-09-06,70,13,Positive
REP-014,Meera Das,TER-05,HCP-0155,Phone Call,2024-09-06,59,0,Declined Meeting
REP-027,Kiran Malhotra,TER-11,HCP-0288,Visit,2024-09-06,55,3,Positive
REP-029,Siddharth Chopra,TER-12,HCP-0296,Phone Call,2024-09-06,17,0,Neutral
REP-002,Priya Patel,TER-01,HCP-0029,Sample Drop,2024-09-06,50,10,Positive
REP-006,Sunita Reddy,TER-02,HCP-0050,Sample Drop,2024-09-06,31,4,Positive
REP-037,Naveen Deshpande,TER-15,HCP-0388,Visit,2024-09-06,39,3,Declined Meeting
REP-017,Anand Yadav,TER-06,HCP-0159,Conference,2024-09-06,34,0,Positive
REP-047,Gopal Srivastava,TER-19,HCP-0460,Visit,2024-09-06,25,12,Positive
REP-037,Naveen Deshpande,TER-15,HCP-0371,Visit,2024-09-06,24,7,Neutral
REP-037,Naveen Deshpande,TER-15,HCP-0371,Conference,2024-09-07,37,0,Positive
REP-050,Lakshmi Pillai,TER-20,HCP-0497,Visit,2024-09-07,59,0,Positive
REP-025,Gaurav Pandey,TER-10,HCP-0256,Phone Call,2024-09-07,51,0,Neutral
REP-024,Komal Dubey,TER-09,HCP-0220,Virtual Meeting,2024-09-07,38,0,Positive
REP-001,Rajesh Sharma,TER-01,HCP-0028,Visit,2024-09-07,39,7,Declined Meeting
REP-050,Lakshmi Pillai,TER-20,HCP-0486,Visit,2024-09-07,70,8,Positive
REP-034,Varsha Roy,TER-14,HCP-0343,Visit,2024-09-07,54,10,No Show
REP-042,Chitra Krishnan,TER-17,HCP-0418,Virtual Meeting,2024-09-07,53,0,Positive
REP-050,Lakshmi Pillai,TER-20,HCP-0495,Sample Drop,2024-09-07,61,13,Positive
REP-026,Shruti Saxena,TER-10,HCP-0255,Conference,2024-09-07,19,0,Follow-up Required
REP-045,Mohan Narayan,TER-18,HCP-0448,Conference,2024-09-07,44,0,Positive
REP-002,Priya Patel,TER-01,HCP-0016,Sample Drop,2024-09-07,53,3,Follow-up Required
REP-035,Ravi Ghosh,TER-14,HCP-0352,Phone Call,2024-09-07,53,0,Follow-up Required
REP-045,Mohan Narayan,TER-18,HCP-0440,Visit,2024-09-07,46,2,No Show
REP-022,Shreya Menon,TER-09,HCP-0224,Phone Call,2024-09-07,28,0,Positive
REP-027,Kiran Malhotra,TER-11,HCP-0286,Phone Call,2024-09-07,29,0,Positive
REP-003,Amit Kumar,TER-01,HCP-0030,Sample Drop,2024-09-07,74,11,Positive
REP-017,Anand Yadav,TER-06,HCP-0159,Virtual Meeting,2024-09-07,31,0,Positive
REP-017,Anand Yadav,TER-06,HCP-0159,Sample Drop,2024-09-07,37,7,Positive
REP-036,Tanvi Patil,TER-15,HCP-0388,Sample Drop,2024-09-07,31,10,Declined Meeting
REP-014,Meera Das,TER-05,HCP-0145,Visit,2024-09-09,37,0,Follow-up Required
REP-030,Rashmi Bose,TER-12,HCP-0311,Visit,2024-09-09,20,2,Follow-up Required
REP-048,Kalpana Khanna,TER-20,HCP-0486,Visit,2024-09-09,18,1,Neutral
REP-045,Mohan Narayan,TER-18,HCP-0457,Visit,2024-09-09,18,7,No Show
REP-003,Amit Kumar,TER-01,HCP-0035,Sample Drop,2024-09-09,55,14,Neutral
REP-039,Pradeep Shah,TER-16,HCP-0407,Phone Call,2024-09-09,61,0,Positive
REP-045,Mohan Narayan,TER-18,HCP-0439,Phone Call,2024-09-09,17,0,Follow-up Required
REP-045,Mohan Narayan,TER-18,HCP-0439,Visit,2024-09-09,57,7,Neutral
REP-036,Tanvi Patil,TER-15,HCP-0369,Phone Call,2024-09-09,25,0,Positive
REP-019,Vivek Kulkarni,TER-07,HCP-0175,Phone Call,2024-09-09,37,0,No Show
REP-030,Rashmi Bose,TER-12,HCP-0299,Virtual Meeting,2024-09-09,37,0,Follow-up Required
REP-020,Sneha Deshmukh,TER-08,HCP-0198,Phone Call,2024-09-09,44,0,Positive
